date,n,k,d,c,ccw,lambda,error_combined,dominance_case,color,weather_weight,atmospheric_weight
2024-05-20,5,4,3,0.0,0.0,0.5,0.098742,weather_dominates,blue,1.0,0.0
2024-05-20,5,4,3,0.1,0.1,0.5,0.098768,weather_dominates,blue,0.9,0.1
2024-05-20,5,4,3,0.2,0.2,0.5,0.098794,weather_dominates,blue,0.8,0.2
2024-05-20,5,4,3,0.3,0.3,0.5,0.09882,hybrid,purple,0.7,0.3
2024-05-20,5,4,3,0.4,0.4,0.5,0.098845,hybrid,purple,0.6,0.4
2024-05-20,5,4,3,0.5,0.5,0.5,0.098871,hybrid,purple,0.5,0.5
2024-05-20,5,4,3,0.6,0.6,0.5,0.098897,hybrid,purple,0.4,0.6
2024-05-20,5,4,3,0.7,0.7,0.5,0.098923,hybrid,purple,0.3,0.7
2024-05-20,5,4,3,0.8,0.8,0.5,0.098948,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,4,3,0.9,0.9,0.5,0.098974,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,4,3,1.0,1.0,0.5,0.099,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,4,4,0.0,0.0,0.5,0.10323,weather_dominates,blue,1.0,0.0
2024-05-20,5,4,4,0.1,0.1,0.5,0.103257,weather_dominates,blue,0.9,0.1
2024-05-20,5,4,4,0.2,0.2,0.5,0.103284,weather_dominates,blue,0.8,0.2
2024-05-20,5,4,4,0.3,0.3,0.5,0.103311,hybrid,purple,0.7,0.3
2024-05-20,5,4,4,0.4,0.4,0.5,0.103338,hybrid,purple,0.6,0.4
2024-05-20,5,4,4,0.5,0.5,0.5,0.103365,hybrid,purple,0.5,0.5
2024-05-20,5,4,4,0.6,0.6,0.5,0.103392,hybrid,purple,0.4,0.6
2024-05-20,5,4,4,0.7,0.7,0.5,0.103419,hybrid,purple,0.3,0.7
2024-05-20,5,4,4,0.8,0.8,0.5,0.103446,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,4,4,0.9,0.9,0.5,0.103473,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,4,4,1.0,1.0,0.5,0.1035,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,4,5,0.0,0.0,0.5,0.107719,weather_dominates,blue,1.0,0.0
2024-05-20,5,4,5,0.1,0.1,0.5,0.107747,weather_dominates,blue,0.9,0.1
2024-05-20,5,4,5,0.2,0.2,0.5,0.107775,weather_dominates,blue,0.8,0.2
2024-05-20,5,4,5,0.3,0.3,0.5,0.107803,hybrid,purple,0.7,0.3
2024-05-20,5,4,5,0.4,0.4,0.5,0.107831,hybrid,purple,0.6,0.4
2024-05-20,5,4,5,0.5,0.5,0.5,0.107859,hybrid,purple,0.5,0.5
2024-05-20,5,4,5,0.6,0.6,0.5,0.107887,hybrid,purple,0.4,0.6
2024-05-20,5,4,5,0.7,0.7,0.5,0.107916,hybrid,purple,0.3,0.7
2024-05-20,5,4,5,0.8,0.8,0.5,0.107944,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,4,5,0.9,0.9,0.5,0.107972,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,4,5,1.0,1.0,0.5,0.108,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,4,6,0.0,0.0,0.5,0.112207,weather_dominates,blue,1.0,0.0
2024-05-20,5,4,6,0.1,0.1,0.5,0.112236,weather_dominates,blue,0.9,0.1
2024-05-20,5,4,6,0.2,0.2,0.5,0.112266,weather_dominates,blue,0.8,0.2
2024-05-20,5,4,6,0.3,0.3,0.5,0.112295,hybrid,purple,0.7,0.3
2024-05-20,5,4,6,0.4,0.4,0.5,0.112324,hybrid,purple,0.6,0.4
2024-05-20,5,4,6,0.5,0.5,0.5,0.112354,hybrid,purple,0.5,0.5
2024-05-20,5,4,6,0.6,0.6,0.5,0.112383,hybrid,purple,0.4,0.6
2024-05-20,5,4,6,0.7,0.7,0.5,0.112412,hybrid,purple,0.3,0.7
2024-05-20,5,4,6,0.8,0.8,0.5,0.112441,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,4,6,0.9,0.9,0.5,0.112471,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,4,6,1.0,1.0,0.5,0.1125,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,4,7,0.0,0.0,0.5,0.116695,weather_dominates,blue,1.0,0.0
2024-05-20,5,4,7,0.1,0.1,0.5,0.116726,weather_dominates,blue,0.9,0.1
2024-05-20,5,4,7,0.2,0.2,0.5,0.116756,weather_dominates,blue,0.8,0.2
2024-05-20,5,4,7,0.3,0.3,0.5,0.116787,hybrid,purple,0.7,0.3
2024-05-20,5,4,7,0.4,0.4,0.5,0.116817,hybrid,purple,0.6,0.4
2024-05-20,5,4,7,0.5,0.5,0.5,0.116848,hybrid,purple,0.5,0.5
2024-05-20,5,4,7,0.6,0.6,0.5,0.116878,hybrid,purple,0.4,0.6
2024-05-20,5,4,7,0.7,0.7,0.5,0.116909,hybrid,purple,0.3,0.7
2024-05-20,5,4,7,0.8,0.8,0.5,0.116939,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,4,7,0.9,0.9,0.5,0.11697,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,4,7,1.0,1.0,0.5,0.117,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,2,1,0.0,0.0,0.5,0.071875,weather_dominates,blue,1.0,0.0
2024-05-20,6,2,1,0.1,0.1,0.5,0.072188,weather_dominates,blue,0.9,0.1
2024-05-20,6,2,1,0.2,0.2,0.5,0.0725,weather_dominates,blue,0.8,0.2
2024-05-20,6,2,1,0.3,0.3,0.5,0.072812,hybrid,purple,0.7,0.3
2024-05-20,6,2,1,0.4,0.4,0.5,0.073125,hybrid,purple,0.6,0.4
2024-05-20,6,2,1,0.5,0.5,0.5,0.073438,hybrid,purple,0.5,0.5
2024-05-20,6,2,1,0.6,0.6,0.5,0.07375,hybrid,purple,0.4,0.6
2024-05-20,6,2,1,0.7,0.7,0.5,0.074063,hybrid,purple,0.3,0.7
2024-05-20,6,2,1,0.8,0.8,0.5,0.074375,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,2,1,0.9,0.9,0.5,0.074688,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,2,1,1.0,1.0,0.5,0.075,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,2,2,0.0,0.0,0.5,0.075469,weather_dominates,blue,1.0,0.0
2024-05-20,6,2,2,0.1,0.1,0.5,0.075797,weather_dominates,blue,0.9,0.1
2024-05-20,6,2,2,0.2,0.2,0.5,0.076125,weather_dominates,blue,0.8,0.2
2024-05-20,6,2,2,0.3,0.3,0.5,0.076453,hybrid,purple,0.7,0.3
2024-05-20,6,2,2,0.4,0.4,0.5,0.076781,hybrid,purple,0.6,0.4
2024-05-20,6,2,2,0.5,0.5,0.5,0.077109,hybrid,purple,0.5,0.5
2024-05-20,6,2,2,0.6,0.6,0.5,0.077438,hybrid,purple,0.4,0.6
2024-05-20,6,2,2,0.7,0.7,0.5,0.077766,hybrid,purple,0.3,0.7
2024-05-20,6,2,2,0.8,0.8,0.5,0.078094,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,2,2,0.9,0.9,0.5,0.078422,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,2,2,1.0,1.0,0.5,0.07875,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,2,3,0.0,0.0,0.5,0.079063,weather_dominates,blue,1.0,0.0
2024-05-20,6,2,3,0.1,0.1,0.5,0.079406,weather_dominates,blue,0.9,0.1
2024-05-20,6,2,3,0.2,0.2,0.5,0.07975,weather_dominates,blue,0.8,0.2
2024-05-20,6,2,3,0.3,0.3,0.5,0.080094,hybrid,purple,0.7,0.3
2024-05-20,6,2,3,0.4,0.4,0.5,0.080438,hybrid,purple,0.6,0.4
2024-05-20,6,2,3,0.5,0.5,0.5,0.080781,hybrid,purple,0.5,0.5
2024-05-20,6,2,3,0.6,0.6,0.5,0.081125,hybrid,purple,0.4,0.6
2024-05-20,6,2,3,0.7,0.7,0.5,0.081469,hybrid,purple,0.3,0.7
2024-05-20,6,2,3,0.8,0.8,0.5,0.081813,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,2,3,0.9,0.9,0.5,0.082156,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,2,3,1.0,1.0,0.5,0.0825,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,2,4,0.0,0.0,0.5,0.082656,weather_dominates,blue,1.0,0.0
2024-05-20,6,2,4,0.1,0.1,0.5,0.083016,weather_dominates,blue,0.9,0.1
2024-05-20,6,2,4,0.2,0.2,0.5,0.083375,weather_dominates,blue,0.8,0.2
2024-05-20,6,2,4,0.3,0.3,0.5,0.083734,hybrid,purple,0.7,0.3
2024-05-20,6,2,4,0.4,0.4,0.5,0.084094,hybrid,purple,0.6,0.4
2024-05-20,6,2,4,0.5,0.5,0.5,0.084453,hybrid,purple,0.5,0.5
2024-05-20,6,2,4,0.6,0.6,0.5,0.084812,hybrid,purple,0.4,0.6
2024-05-20,6,2,4,0.7,0.7,0.5,0.085172,hybrid,purple,0.3,0.7
2024-05-20,6,2,4,0.8,0.8,0.5,0.085531,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,2,4,0.9,0.9,0.5,0.085891,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,2,4,1.0,1.0,0.5,0.08625,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,2,5,0.0,0.0,0.5,0.08625,weather_dominates,blue,1.0,0.0
2024-05-20,6,2,5,0.1,0.1,0.5,0.086625,weather_dominates,blue,0.9,0.1
2024-05-20,6,2,5,0.2,0.2,0.5,0.087,weather_dominates,blue,0.8,0.2
2024-05-20,6,2,5,0.3,0.3,0.5,0.087375,hybrid,purple,0.7,0.3
2024-05-20,6,2,5,0.4,0.4,0.5,0.08775,hybrid,purple,0.6,0.4
2024-05-20,6,2,5,0.5,0.5,0.5,0.088125,hybrid,purple,0.5,0.5
2024-05-20,6,2,5,0.6,0.6,0.5,0.0885,hybrid,purple,0.4,0.6
2024-05-20,6,2,5,0.7,0.7,0.5,0.088875,hybrid,purple,0.3,0.7
2024-05-20,6,2,5,0.8,0.8,0.5,0.08925,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,2,5,0.9,0.9,0.5,0.089625,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,2,5,1.0,1.0,0.5,0.09,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,2,6,0.0,0.0,0.5,0.089844,weather_dominates,blue,1.0,0.0
2024-05-20,6,2,6,0.1,0.1,0.5,0.090234,weather_dominates,blue,0.9,0.1
2024-05-20,6,2,6,0.2,0.2,0.5,0.090625,weather_dominates,blue,0.8,0.2
2024-05-20,6,2,6,0.3,0.3,0.5,0.091016,hybrid,purple,0.7,0.3
2024-05-20,6,2,6,0.4,0.4,0.5,0.091406,hybrid,purple,0.6,0.4
2024-05-20,6,2,6,0.5,0.5,0.5,0.091797,hybrid,purple,0.5,0.5
2024-05-20,6,2,6,0.6,0.6,0.5,0.092187,hybrid,purple,0.4,0.6
2024-05-20,6,2,6,0.7,0.7,0.5,0.092578,hybrid,purple,0.3,0.7
2024-05-20,6,2,6,0.8,0.8,0.5,0.092969,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,2,6,0.9,0.9,0.5,0.093359,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,2,6,1.0,1.0,0.5,0.09375,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,2,7,0.0,0.0,0.5,0.093438,weather_dominates,blue,1.0,0.0
2024-05-20,6,2,7,0.1,0.1,0.5,0.093844,weather_dominates,blue,0.9,0.1
2024-05-20,6,2,7,0.2,0.2,0.5,0.09425,weather_dominates,blue,0.8,0.2
2024-05-20,6,2,7,0.3,0.3,0.5,0.094656,hybrid,purple,0.7,0.3
2024-05-20,6,2,7,0.4,0.4,0.5,0.095063,hybrid,purple,0.6,0.4
2024-05-20,6,2,7,0.5,0.5,0.5,0.095469,hybrid,purple,0.5,0.5
2024-05-20,6,2,7,0.6,0.6,0.5,0.095875,hybrid,purple,0.4,0.6
2024-05-20,6,2,7,0.7,0.7,0.5,0.096281,hybrid,purple,0.3,0.7
2024-05-20,6,2,7,0.8,0.8,0.5,0.096688,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,2,7,0.9,0.9,0.5,0.097094,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,2,7,1.0,1.0,0.5,0.0975,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,3,1,0.0,0.0,0.5,0.074897,weather_dominates,blue,1.0,0.0
2024-05-20,6,3,1,0.1,0.1,0.5,0.074902,weather_dominates,blue,0.9,0.1
2024-05-20,6,3,1,0.2,0.2,0.5,0.074906,weather_dominates,blue,0.8,0.2
2024-05-20,6,3,1,0.3,0.3,0.5,0.074911,hybrid,purple,0.7,0.3
2024-05-20,6,3,1,0.4,0.4,0.5,0.074915,hybrid,purple,0.6,0.4
2024-05-20,6,3,1,0.5,0.5,0.5,0.07492,hybrid,purple,0.5,0.5
2024-05-20,6,3,1,0.6,0.6,0.5,0.074925,hybrid,purple,0.4,0.6
2024-05-20,6,3,1,0.7,0.7,0.5,0.074929,hybrid,purple,0.3,0.7
2024-05-20,6,3,1,0.8,0.8,0.5,0.074934,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,3,1,0.9,0.9,0.5,0.074938,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,3,1,1.0,1.0,0.5,0.074943,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,3,2,0.0,0.0,0.5,0.078642,weather_dominates,blue,1.0,0.0
2024-05-20,6,3,2,0.1,0.1,0.5,0.078647,weather_dominates,blue,0.9,0.1
2024-05-20,6,3,2,0.2,0.2,0.5,0.078652,weather_dominates,blue,0.8,0.2
2024-05-20,6,3,2,0.3,0.3,0.5,0.078656,hybrid,purple,0.7,0.3
2024-05-20,6,3,2,0.4,0.4,0.5,0.078661,hybrid,purple,0.6,0.4
2024-05-20,6,3,2,0.5,0.5,0.5,0.078666,hybrid,purple,0.5,0.5
2024-05-20,6,3,2,0.6,0.6,0.5,0.078671,hybrid,purple,0.4,0.6
2024-05-20,6,3,2,0.7,0.7,0.5,0.078676,hybrid,purple,0.3,0.7
2024-05-20,6,3,2,0.8,0.8,0.5,0.07868,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,3,2,0.9,0.9,0.5,0.078685,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,3,2,1.0,1.0,0.5,0.07869,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,3,3,0.0,0.0,0.5,0.082387,weather_dominates,blue,1.0,0.0
2024-05-20,6,3,3,0.1,0.1,0.5,0.082392,weather_dominates,blue,0.9,0.1
2024-05-20,6,3,3,0.2,0.2,0.5,0.082397,weather_dominates,blue,0.8,0.2
2024-05-20,6,3,3,0.3,0.3,0.5,0.082402,hybrid,purple,0.7,0.3
2024-05-20,6,3,3,0.4,0.4,0.5,0.082407,hybrid,purple,0.6,0.4
2024-05-20,6,3,3,0.5,0.5,0.5,0.082412,hybrid,purple,0.5,0.5
2024-05-20,6,3,3,0.6,0.6,0.5,0.082417,hybrid,purple,0.4,0.6
2024-05-20,6,3,3,0.7,0.7,0.5,0.082422,hybrid,purple,0.3,0.7
2024-05-20,6,3,3,0.8,0.8,0.5,0.082427,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,3,3,0.9,0.9,0.5,0.082432,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,3,3,1.0,1.0,0.5,0.082437,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,3,4,0.0,0.0,0.5,0.086132,weather_dominates,blue,1.0,0.0
2024-05-20,6,3,4,0.1,0.1,0.5,0.086137,weather_dominates,blue,0.9,0.1
2024-05-20,6,3,4,0.2,0.2,0.5,0.086142,weather_dominates,blue,0.8,0.2
2024-05-20,6,3,4,0.3,0.3,0.5,0.086147,hybrid,purple,0.7,0.3
2024-05-20,6,3,4,0.4,0.4,0.5,0.086153,hybrid,purple,0.6,0.4
2024-05-20,6,3,4,0.5,0.5,0.5,0.086158,hybrid,purple,0.5,0.5
2024-05-20,6,3,4,0.6,0.6,0.5,0.086163,hybrid,purple,0.4,0.6
2024-05-20,6,3,4,0.7,0.7,0.5,0.086168,hybrid,purple,0.3,0.7
2024-05-20,6,3,4,0.8,0.8,0.5,0.086174,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,3,4,0.9,0.9,0.5,0.086179,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,3,4,1.0,1.0,0.5,0.086184,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,3,5,0.0,0.0,0.5,0.089877,weather_dominates,blue,1.0,0.0
2024-05-20,6,3,5,0.1,0.1,0.5,0.089882,weather_dominates,blue,0.9,0.1
2024-05-20,6,3,5,0.2,0.2,0.5,0.089888,weather_dominates,blue,0.8,0.2
2024-05-20,6,3,5,0.3,0.3,0.5,0.089893,hybrid,purple,0.7,0.3
2024-05-20,6,3,5,0.4,0.4,0.5,0.089898,hybrid,purple,0.6,0.4
2024-05-20,6,3,5,0.5,0.5,0.5,0.089904,hybrid,purple,0.5,0.5
2024-05-20,6,3,5,0.6,0.6,0.5,0.089909,hybrid,purple,0.4,0.6
2024-05-20,6,3,5,0.7,0.7,0.5,0.089915,hybrid,purple,0.3,0.7
2024-05-20,6,3,5,0.8,0.8,0.5,0.08992,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,3,5,0.9,0.9,0.5,0.089926,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,3,5,1.0,1.0,0.5,0.089931,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,3,6,0.0,0.0,0.5,0.093621,weather_dominates,blue,1.0,0.0
2024-05-20,6,3,6,0.1,0.1,0.5,0.093627,weather_dominates,blue,0.9,0.1
2024-05-20,6,3,6,0.2,0.2,0.5,0.093633,weather_dominates,blue,0.8,0.2
2024-05-20,6,3,6,0.3,0.3,0.5,0.093639,hybrid,purple,0.7,0.3
2024-05-20,6,3,6,0.4,0.4,0.5,0.093644,hybrid,purple,0.6,0.4
2024-05-20,6,3,6,0.5,0.5,0.5,0.09365,hybrid,purple,0.5,0.5
2024-05-20,6,3,6,0.6,0.6,0.5,0.093656,hybrid,purple,0.4,0.6
2024-05-20,6,3,6,0.7,0.7,0.5,0.093661,hybrid,purple,0.3,0.7
2024-05-20,6,3,6,0.8,0.8,0.5,0.093667,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,3,6,0.9,0.9,0.5,0.093673,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,3,6,1.0,1.0,0.5,0.093679,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,3,7,0.0,0.0,0.5,0.097366,weather_dominates,blue,1.0,0.0
2024-05-20,6,3,7,0.1,0.1,0.5,0.097372,weather_dominates,blue,0.9,0.1
2024-05-20,6,3,7,0.2,0.2,0.5,0.097378,weather_dominates,blue,0.8,0.2
2024-05-20,6,3,7,0.3,0.3,0.5,0.097384,hybrid,purple,0.7,0.3
2024-05-20,6,3,7,0.4,0.4,0.5,0.09739,hybrid,purple,0.6,0.4
2024-05-20,6,3,7,0.5,0.5,0.5,0.097396,hybrid,purple,0.5,0.5
2024-05-20,6,3,7,0.6,0.6,0.5,0.097402,hybrid,purple,0.4,0.6
2024-05-20,6,3,7,0.7,0.7,0.5,0.097408,hybrid,purple,0.3,0.7
2024-05-20,6,3,7,0.8,0.8,0.5,0.097414,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,3,7,0.9,0.9,0.5,0.09742,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,3,7,1.0,1.0,0.5,0.097426,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,4,1,0.0,0.0,0.5,0.074951,weather_dominates,blue,1.0,0.0
2024-05-20,6,4,1,0.1,0.1,0.5,0.074955,weather_dominates,blue,0.9,0.1
2024-05-20,6,4,1,0.2,0.2,0.5,0.074959,weather_dominates,blue,0.8,0.2
2024-05-20,6,4,1,0.3,0.3,0.5,0.074963,hybrid,purple,0.7,0.3
2024-05-20,6,4,1,0.4,0.4,0.5,0.074967,hybrid,purple,0.6,0.4
2024-05-20,6,4,1,0.5,0.5,0.5,0.074972,hybrid,purple,0.5,0.5
2024-05-20,6,4,1,0.6,0.6,0.5,0.074976,hybrid,purple,0.4,0.6
2024-05-20,6,4,1,0.7,0.7,0.5,0.07498,hybrid,purple,0.3,0.7
2024-05-20,6,4,1,0.8,0.8,0.5,0.074984,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,4,1,0.9,0.9,0.5,0.074988,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,4,1,1.0,1.0,0.5,0.074992,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,4,2,0.0,0.0,0.5,0.078699,weather_dominates,blue,1.0,0.0
2024-05-20,6,4,2,0.1,0.1,0.5,0.078703,weather_dominates,blue,0.9,0.1
2024-05-20,6,4,2,0.2,0.2,0.5,0.078707,weather_dominates,blue,0.8,0.2
2024-05-20,6,4,2,0.3,0.3,0.5,0.078712,hybrid,purple,0.7,0.3
2024-05-20,6,4,2,0.4,0.4,0.5,0.078716,hybrid,purple,0.6,0.4
2024-05-20,6,4,2,0.5,0.5,0.5,0.07872,hybrid,purple,0.5,0.5
2024-05-20,6,4,2,0.6,0.6,0.5,0.078724,hybrid,purple,0.4,0.6
2024-05-20,6,4,2,0.7,0.7,0.5,0.078729,hybrid,purple,0.3,0.7
2024-05-20,6,4,2,0.8,0.8,0.5,0.078733,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,4,2,0.9,0.9,0.5,0.078737,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,4,2,1.0,1.0,0.5,0.078741,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,4,3,0.0,0.0,0.5,0.082446,weather_dominates,blue,1.0,0.0
2024-05-20,6,4,3,0.1,0.1,0.5,0.082451,weather_dominates,blue,0.9,0.1
2024-05-20,6,4,3,0.2,0.2,0.5,0.082455,weather_dominates,blue,0.8,0.2
2024-05-20,6,4,3,0.3,0.3,0.5,0.08246,hybrid,purple,0.7,0.3
2024-05-20,6,4,3,0.4,0.4,0.5,0.082464,hybrid,purple,0.6,0.4
2024-05-20,6,4,3,0.5,0.5,0.5,0.082469,hybrid,purple,0.5,0.5
2024-05-20,6,4,3,0.6,0.6,0.5,0.082473,hybrid,purple,0.4,0.6
2024-05-20,6,4,3,0.7,0.7,0.5,0.082478,hybrid,purple,0.3,0.7
2024-05-20,6,4,3,0.8,0.8,0.5,0.082482,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,4,3,0.9,0.9,0.5,0.082487,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,4,3,1.0,1.0,0.5,0.082491,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,4,4,0.0,0.0,0.5,0.086194,weather_dominates,blue,1.0,0.0
2024-05-20,6,4,4,0.1,0.1,0.5,0.086199,weather_dominates,blue,0.9,0.1
2024-05-20,6,4,4,0.2,0.2,0.5,0.086203,weather_dominates,blue,0.8,0.2
2024-05-20,6,4,4,0.3,0.3,0.5,0.086208,hybrid,purple,0.7,0.3
2024-05-20,6,4,4,0.4,0.4,0.5,0.086213,hybrid,purple,0.6,0.4
2024-05-20,6,4,4,0.5,0.5,0.5,0.086217,hybrid,purple,0.5,0.5
2024-05-20,6,4,4,0.6,0.6,0.5,0.086222,hybrid,purple,0.4,0.6
2024-05-20,6,4,4,0.7,0.7,0.5,0.086227,hybrid,purple,0.3,0.7
2024-05-20,6,4,4,0.8,0.8,0.5,0.086231,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,4,4,0.9,0.9,0.5,0.086236,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,4,4,1.0,1.0,0.5,0.086241,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,4,5,0.0,0.0,0.5,0.089941,weather_dominates,blue,1.0,0.0
2024-05-20,6,4,5,0.1,0.1,0.5,0.089946,weather_dominates,blue,0.9,0.1
2024-05-20,6,4,5,0.2,0.2,0.5,0.089951,weather_dominates,blue,0.8,0.2
2024-05-20,6,4,5,0.3,0.3,0.5,0.089956,hybrid,purple,0.7,0.3
2024-05-20,6,4,5,0.4,0.4,0.5,0.089961,hybrid,purple,0.6,0.4
2024-05-20,6,4,5,0.5,0.5,0.5,0.089966,hybrid,purple,0.5,0.5
2024-05-20,6,4,5,0.6,0.6,0.5,0.089971,hybrid,purple,0.4,0.6
2024-05-20,6,4,5,0.7,0.7,0.5,0.089976,hybrid,purple,0.3,0.7
2024-05-20,6,4,5,0.8,0.8,0.5,0.08998,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,4,5,0.9,0.9,0.5,0.089985,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,4,5,1.0,1.0,0.5,0.08999,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,4,6,0.0,0.0,0.5,0.093689,weather_dominates,blue,1.0,0.0
2024-05-20,6,4,6,0.1,0.1,0.5,0.093694,weather_dominates,blue,0.9,0.1
2024-05-20,6,4,6,0.2,0.2,0.5,0.093699,weather_dominates,blue,0.8,0.2
2024-05-20,6,4,6,0.3,0.3,0.5,0.093704,hybrid,purple,0.7,0.3
2024-05-20,6,4,6,0.4,0.4,0.5,0.093709,hybrid,purple,0.6,0.4
2024-05-20,6,4,6,0.5,0.5,0.5,0.093714,hybrid,purple,0.5,0.5
2024-05-20,6,4,6,0.6,0.6,0.5,0.093719,hybrid,purple,0.4,0.6
2024-05-20,6,4,6,0.7,0.7,0.5,0.093725,hybrid,purple,0.3,0.7
2024-05-20,6,4,6,0.8,0.8,0.5,0.09373,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,4,6,0.9,0.9,0.5,0.093735,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,4,6,1.0,1.0,0.5,0.09374,atmospheric_dominates,orange,0.0,1.0
2024-05-20,6,4,7,0.0,0.0,0.5,0.097437,weather_dominates,blue,1.0,0.0
2024-05-20,6,4,7,0.1,0.1,0.5,0.097442,weather_dominates,blue,0.9,0.1
2024-05-20,6,4,7,0.2,0.2,0.5,0.097447,weather_dominates,blue,0.8,0.2
2024-05-20,6,4,7,0.3,0.3,0.5,0.097452,hybrid,purple,0.7,0.3
2024-05-20,6,4,7,0.4,0.4,0.5,0.097458,hybrid,purple,0.6,0.4
2024-05-20,6,4,7,0.5,0.5,0.5,0.097463,hybrid,purple,0.5,0.5
2024-05-20,6,4,7,0.6,0.6,0.5,0.097468,hybrid,purple,0.4,0.6
2024-05-20,6,4,7,0.7,0.7,0.5,0.097474,hybrid,purple,0.3,0.7
2024-05-20,6,4,7,0.8,0.8,0.5,0.097479,atmospheric_dominates,orange,0.2,0.8
2024-05-20,6,4,7,0.9,0.9,0.5,0.097484,atmospheric_dominates,orange,0.1,0.9
2024-05-20,6,4,7,1.0,1.0,0.5,0.097489,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,2,1,0.0,0.0,0.5,0.063393,weather_dominates,blue,1.0,0.0
2024-05-20,7,2,1,0.1,0.1,0.5,0.06346,weather_dominates,blue,0.9,0.1
2024-05-20,7,2,1,0.2,0.2,0.5,0.063527,weather_dominates,blue,0.8,0.2
2024-05-20,7,2,1,0.3,0.3,0.5,0.063594,hybrid,purple,0.7,0.3
2024-05-20,7,2,1,0.4,0.4,0.5,0.063661,hybrid,purple,0.6,0.4
